treat,age,hisp,black,married,educ,nodegr,re19,re20,re22
1,26,1,1,1,9.8,0,57676,59055,32825
1,53,1,0,0,12.8,0,37668,35606,41346
1,53,0,1,0,8.0,0,52015,51140,43931
1,46,0,0,0,7.0,0,43670,43946,45337
1,23,0,0,0,13.0,0,28236,29693,41343
1,34,0,0,0,9.0,0,51345,50526,45518
1,38,0,0,0,10.0,0,36747,38051,43105
1,45,0,0,0,12.0,0,53222,52863,50695
0,28,1,1,1,6.8,0,35000,34896,43406
0,28,0,0,1,11.0,0,38157,37322,39304
0,28,0,0,1,13.0,0,36979,37840,44829
1,49,0,1,0,11.0,0,28974,27586,45541
1,63,0,0,0,13.0,0,47774,45952,52700
1,33,0,0,1,10.0,1,37324,37677,45014
1,43,0,0,1,12.0,0,29453,29462,48956
0,56,0,1,0,7.0,0,38966,38022,41768
0,58,1,0,0,11.8,0,41300,41623,44735
1,34,0,1,0,13.0,0,36538,36908,42397
1,53,0,1,1,13.0,0,25185,24652,45913
1,44,0,0,1,11.0,1,31171,30328,44872
0,57,0,1,1,8.0,0,33497,33817,38143
1,64,0,0,0,11.0,0,38835,37749,47210
0,21,0,0,1,11.0,0,42320,40781,31966
0,53,0,1,0,11.0,0,36243,36501,42796
1,20,0,1,0,11.0,0,35047,34698,46595
0,37,1,1,0,7.8,0,48127,47173,45190
1,30,0,1,1,8.0,0,34206,32898,38998
1,60,1,0,1,11.8,0,43919,44332,37660
1,35,1,1,0,6.8,0,59084,59079,39256
0,30,1,1,1,9.8,0,49490,49334,46294
1,35,0,0,0,8.0,0,20373,21420,49477
1,54,0,0,0,10.0,0,58387,57054,46336
0,42,0,0,0,12.0,0,35120,34333,52645
1,20,0,0,1,9.0,0,38347,38502,39610
1,56,1,1,0,8.8,0,26998,27259,38497
0,54,1,0,0,6.8,0,40172,40261,44488
1,60,0,1,0,7.0,0,58103,58729,44886
1,31,0,1,1,8.0,1,36291,36436,43543
1,63,0,1,0,13.0,0,47887,47595,44246
1,44,0,0,0,8.0,0,38731,38467,47391
0,32,0,0,1,12.0,0,26758,26159,45933
1,42,0,0,0,11.0,0,42168,41751,45046
0,19,0,1,1,12.0,1,42591,41661,44379
1,26,0,0,1,12.0,0,22255,21223,49174
1,43,0,1,0,10.0,0,58490,58257,36061
0,51,1,1,1,6.8,0,20971,23322,41192
1,22,1,0,1,8.8,0,54017,54298,41498
0,54,1,0,0,12.8,0,50936,52284,43999
0,28,0,0,1,7.0,0,28718,28567,46105
0,34,0,1,0,11.0,0,24411,22843,41933
0,40,0,0,1,12.0,0,23972,24738,42834
1,41,0,0,1,13.0,0,31397,31621,50331
0,63,0,1,0,8.0,0,30607,30224,36597
1,38,1,1,0,9.8,0,30720,30289,46718
1,57,0,0,0,8.0,0,34637,34018,50633
1,19,0,0,1,7.0,0,50182,50677,41706
1,46,0,1,0,9.0,0,40549,41563,47414
1,48,0,1,1,7.0,0,25464,27454,41948
0,52,0,0,1,10.0,0,29242,28721,40088
0,53,0,0,0,8.0,0,28029,26834,38128
1,45,0,0,1,13.0,0,22649,21801,46272
0,44,0,0,1,13.0,0,55708,54949,44935
1,53,0,1,1,9.0,0,26122,27084,36458
1,40,0,0,0,7.0,0,24978,25112,46806
1,54,1,0,1,10.8,0,46743,46913,49444
0,58,0,0,0,11.0,0,31476,30338,37804
1,24,1,0,1,7.8,0,37273,37439,41697
1,27,1,1,1,7.8,0,45160,45465,41720
0,42,0,0,0,11.0,0,30722,30550,41552
1,31,0,1,1,13.0,0,26805,29147,47427
1,37,0,0,1,9.0,0,50847,50710,40043
1,38,0,1,0,8.0,0,59623,60272,43969
0,29,1,0,0,6.8,0,46312,45216,39120
0,64,0,0,0,7.0,0,59513,59662,39592
0,31,1,0,1,7.8,0,45392,46506,49493
0,19,0,1,1,8.0,0,54831,56337,48392
1,54,0,1,0,11.0,0,48265,48732,44149
1,26,0,0,1,11.0,0,23766,22459,46661
1,28,0,1,1,13.0,0,31804,32286,49096
1,28,1,1,0,10.8,1,29119,28876,53957
1,25,0,1,1,12.0,0,45857,44606,48140
0,64,0,0,0,8.0,0,52021,52412,39465
0,52,1,0,0,10.8,0,30586,30711,43351
1,41,1,1,1,11.8,0,35656,34645,48523
1,44,0,0,0,9.0,0,47241,47321,47619
0,60,1,1,0,12.8,0,28548,29596,37203
1,29,1,1,1,9.8,0,32645,32142,41815
1,46,0,0,0,7.0,0,45837,45739,37512
1,34,0,1,1,7.0,0,40127,41186,37375
0,37,0,1,0,7.0,1,59523,59838,34802
1,25,0,1,1,11.0,0,29846,31229,37335
1,41,0,1,1,7.0,0,57503,56569,49594
1,36,0,1,1,8.0,0,25063,25771,42058
0,61,0,1,0,7.0,0,40862,41519,46914
0,37,0,0,1,7.0,0,46057,45560,39660
0,59,0,1,1,12.0,0,40353,39533,41834
1,18,0,0,1,13.0,0,52917,52736,46648
0,45,1,0,0,9.8,0,40156,39471,38954
1,60,1,0,0,7.8,0,45687,45280,39703
1,54,0,0,1,12.0,0,44145,44273,47546
1,60,0,0,1,7.0,0,45826,45910,41228
0,27,0,0,1,7.0,0,29851,28351,36173
1,32,0,0,1,13.0,0,46451,43951,48318
1,29,1,0,1,6.8,0,23130,23895,45050
0,60,0,0,0,7.0,0,20185,19437,39983
0,41,0,0,0,7.0,0,53721,54370,32781
0,27,0,1,1,7.0,0,39976,40985,38753
0,48,0,0,1,12.0,0,37229,37200,43030
0,52,0,1,0,9.0,0,49002,50247,37937
0,55,0,0,0,10.0,0,30376,30156,33777
1,25,0,1,0,13.0,0,58191,58665,41744
0,49,0,0,1,10.0,0,36284,35797,42109
0,46,0,0,1,9.0,0,30660,32396,39244
0,21,0,0,1,8.0,0,40282,41507,37618
1,51,0,0,1,11.0,0,21048,21046,50051
0,31,0,0,1,9.0,0,26364,27819,35060
1,34,0,1,1,13.0,1,43943,44869,41128
1,61,0,0,0,10.0,0,22349,22733,46888
1,34,1,0,0,12.8,0,31750,32895,41925
0,64,0,0,0,10.0,0,57067,57478,41851
1,22,0,0,1,12.0,0,30778,31935,32883
1,55,0,1,0,12.0,0,54314,55310,47823
0,54,1,1,0,8.8,0,47980,47907,42039
0,27,1,1,0,12.8,0,47008,47162,39757
1,32,0,0,1,13.0,0,59576,59691,44789
0,29,0,1,0,11.0,0,20354,21341,43415
1,44,1,0,0,9.8,0,48431,48131,52446
1,35,0,1,1,7.0,0,22410,23540,45192
0,55,0,0,1,7.0,0,25711,24466,40809
1,31,0,1,1,13.0,1,32595,33730,41360
0,64,1,0,0,12.8,0,56656,57135,45351
0,30,0,0,1,9.0,0,57779,59345,35533
1,23,0,0,1,12.0,0,52203,51466,47979
0,45,0,1,1,13.0,0,46217,47055,43406
0,18,0,0,1,13.0,1,42597,42879,40854
0,46,0,0,0,9.0,0,21426,21931,45402
0,31,0,1,1,11.0,0,21682,22122,41834
0,39,0,1,0,8.0,0,53228,53535,31074
0,42,0,0,0,12.0,0,36652,36226,45225
0,52,1,0,0,12.8,0,39906,38634,39850
1,60,0,0,1,11.0,0,39091,40757,48294
0,23,1,0,1,11.8,0,27755,28975,33715
0,56,1,0,0,8.8,0,23076,24275,43204
0,62,1,0,0,8.8,0,28601,27008,40361
1,29,0,0,1,10.0,0,54482,54071,45705
0,29,0,0,1,12.0,0,28457,28338,42390
1,29,0,1,1,11.0,0,29565,29080,41584
1,28,0,0,0,9.0,0,48991,49068,43487
0,64,0,0,0,10.0,0,52812,53305,46128
1,59,1,0,1,8.8,0,35188,37182,50374
1,61,0,1,0,7.0,0,28473,29641,36378
0,18,1,0,1,11.8,0,26028,24419,42912
0,40,0,1,1,12.0,0,43919,46021,44713
0,20,0,0,1,10.0,0,20368,18478,38899
0,41,0,0,1,9.0,0,22150,21387,29121
1,64,1,0,0,12.8,0,37662,37583,51699
0,34,0,0,0,10.0,1,41658,42182,41759
0,51,1,1,1,8.8,0,42870,43829,37951
1,40,0,0,0,9.0,0,23873,23763,40340
0,51,0,0,1,13.0,1,22291,21844,47510
1,54,0,1,1,12.0,0,45585,45153,43374
0,22,0,0,1,7.0,1,39469,38835,34486
1,55,0,0,0,11.0,0,30949,31814,41968
1,60,1,0,0,7.8,0,45598,44967,46061
1,49,0,1,0,13.0,0,48874,49811,50229
1,34,0,0,0,8.0,0,40636,41833,51583
1,45,0,1,0,8.0,0,36917,35491,45048
1,55,0,0,0,10.0,0,35131,35086,45706
1,52,0,0,0,7.0,0,39782,39824,37197
0,18,0,0,1,13.0,1,48787,48134,43162
1,51,0,0,0,7.0,0,45675,47438,43898
0,47,0,1,1,13.0,0,20654,23296,44924
1,59,0,0,0,11.0,0,33682,33648,45789
1,52,0,0,0,12.0,0,43775,43383,40706
0,47,1,0,1,9.8,0,26341,29399,46830
1,45,0,0,1,13.0,0,21614,21272,44520
0,55,0,0,0,11.0,0,45415,45770,49873
0,53,0,1,1,12.0,0,25447,24961,43960
1,54,0,0,0,7.0,0,32836,32988,41496
0,37,0,0,1,11.0,0,31148,30674,36660
0,37,0,0,1,10.0,0,26388,27194,38629
1,27,0,0,1,10.0,1,28207,28206,39219
1,49,0,0,1,8.0,0,35474,36756,39838
1,43,1,0,0,12.8,0,52556,53104,38438
1,53,0,1,1,13.0,0,20042,21321,36074
1,41,0,0,1,7.0,0,44204,45403,46480
0,22,0,0,1,10.0,0,23010,23292,43239
1,49,0,0,1,8.0,0,25465,22283,42890
1,41,0,0,0,10.0,0,59284,58896,37909
0,55,0,1,0,11.0,0,31225,30782,35392
0,21,1,0,1,9.8,1,28115,28154,42129
1,42,0,1,0,11.0,0,25434,25708,38968
0,36,0,0,1,13.0,0,27741,26874,50017
0,33,1,1,1,7.8,0,44964,44865,38833
0,18,0,0,0,12.0,0,35252,35003,36609
1,32,0,0,1,12.0,0,40204,40301,39996
1,55,0,1,0,10.0,0,39184,39380,40310
0,57,0,1,1,12.0,0,24611,24174,46359
0,62,1,0,0,9.8,0,27741,27679,42682
0,38,0,1,1,9.0,0,31768,31497,42254
1,45,0,1,1,12.0,0,46003,46534,44789
0,18,0,0,1,12.0,0,51221,50170,41065
1,37,1,0,1,7.8,0,48020,47550,39093
1,35,0,1,1,9.0,0,36427,36364,38951
0,21,0,0,1,10.0,0,21758,22491,31068
1,56,0,1,0,10.0,0,31853,30765,43044
0,63,1,1,0,8.8,0,40438,39704,48673
1,47,0,0,0,11.0,0,24098,23362,39665
1,37,0,1,1,11.0,0,24326,24333,39325
1,54,0,0,0,10.0,0,40865,41165,47388
1,45,1,0,0,11.8,0,50550,50195,44596
0,40,0,0,1,9.0,0,56162,55239,32286
1,58,0,0,0,11.0,0,43351,45213,40950
1,58,0,0,0,9.0,0,52288,53328,44656
0,35,1,1,1,8.8,0,24791,24821,39709
1,47,0,1,1,12.0,0,33225,32262,49649
1,64,0,0,1,13.0,0,25521,25312,44353
0,58,0,0,0,13.0,0,26875,28364,40560
0,18,1,0,1,9.8,1,24989,26415,43336
0,22,0,0,1,9.0,0,36811,37080,41118
1,40,0,1,0,13.0,0,46092,45010,46812
0,61,1,0,1,12.8,0,38528,40638,43128
1,46,0,1,1,12.0,0,22636,23661,40704
1,60,1,0,0,7.8,0,52998,51571,55587
1,60,0,0,0,9.0,0,57297,55953,48014
0,52,0,0,0,9.0,0,29020,27928,42894
0,34,1,0,0,11.8,0,25340,24093,44796
1,46,0,0,0,10.0,0,52901,52999,46482
0,46,0,0,1,12.0,0,21812,22051,45845
1,45,0,0,0,8.0,0,35355,34440,41116
0,22,0,1,1,12.0,0,23806,24593,48247
1,51,0,0,0,12.0,0,39906,38803,42566
1,40,0,1,0,12.0,0,58720,59967,49800
0,34,0,0,1,12.0,0,28487,28190,50308
0,31,0,0,1,13.0,0,42707,41485,42467
0,42,1,1,0,12.8,0,39315,39292,39602
0,51,0,1,0,11.0,0,43893,44564,43591
0,28,0,0,0,9.0,0,47200,47976,32889
0,40,1,0,0,12.8,0,52025,51759,40021
1,55,1,0,1,9.8,0,20277,20589,43521
1,21,0,0,1,8.0,0,22559,22737,42335
0,64,0,1,0,11.0,0,52474,52468,43762
0,36,0,0,1,10.0,0,24227,22914,40878
1,46,0,0,0,8.0,0,51869,53357,43495
1,23,0,1,1,9.0,0,57664,59013,46586
1,55,1,0,0,10.8,0,35835,35193,43061
1,63,0,0,0,12.0,0,51275,51412,49508
0,44,1,0,0,11.8,0,54405,55086,38982
1,64,0,0,0,9.0,0,30290,28007,41359
0,35,1,1,1,12.8,0,47464,48057,45200
1,32,1,0,1,12.8,0,41185,40475,44967
0,51,0,0,0,12.0,0,40018,40226,48135
1,25,0,0,1,10.0,0,30907,30813,44143
1,63,0,0,0,13.0,0,34932,34304,44739
0,25,1,0,1,12.8,0,41112,40436,32996
0,39,0,1,0,11.0,0,44189,45170,40378
1,64,0,1,1,8.0,0,35993,35526,46331
1,64,1,0,0,12.8,0,53268,53286,45608
0,21,1,0,1,12.8,0,23077,23011,41887
1,53,0,0,0,10.0,0,23608,23718,39507
0,25,0,0,1,7.0,0,56975,57744,47648
0,55,1,0,0,6.8,0,32401,31485,42297
0,23,1,0,1,10.8,0,57912,55865,41403
1,53,0,0,0,9.0,0,45055,45342,50740
0,47,1,0,0,12.8,0,48425,48970,41056
1,40,0,1,0,13.0,0,49343,50976,45826
0,63,0,0,0,11.0,0,31538,32004,41990
0,56,0,0,0,7.0,0,58514,58026,43253
0,20,0,0,1,12.0,1,26995,27006,37800
0,29,0,0,1,9.0,0,45242,45313,43214
1,50,1,0,0,10.8,0,58927,58804,43692
0,19,1,0,1,8.8,0,31815,31216,45108
1,62,0,0,1,12.0,0,34423,34285,50916
1,46,0,0,1,7.0,0,34750,32755,46861
1,57,0,0,1,10.0,0,24515,23697,47140
1,52,0,0,1,11.0,0,28812,28508,55222
1,33,0,1,0,11.0,0,50619,49669,44905
0,60,1,1,0,10.8,0,36502,36473,26203
1,26,0,0,1,10.0,1,57435,56384,37245
0,55,0,0,0,12.0,1,45023,45394,37242
0,39,0,0,1,11.0,0,55327,55962,46433
1,28,1,1,1,6.8,0,43844,43236,37840
1,63,1,1,0,10.8,0,30065,29834,48889
0,23,0,1,1,12.0,1,52066,53236,42032
1,37,0,0,1,13.0,0,54847,55093,53113
0,45,0,1,1,12.0,0,21277,22758,36590
0,19,1,0,1,7.8,1,59234,59205,34199
0,56,1,0,1,9.8,0,25313,24228,39183
0,56,0,1,0,7.0,0,47851,47131,35713
1,63,1,1,0,12.8,0,31527,30660,43609
0,51,0,0,0,13.0,0,57220,57535,34778
1,60,1,1,0,7.8,0,45185,45156,42097
1,32,1,1,1,7.8,0,47524,47480,38711
0,50,1,0,0,10.8,0,45971,45538,39005
1,25,0,1,1,8.0,0,39543,41475,44396
1,63,1,1,0,8.8,0,54697,55136,45973
1,64,1,1,0,7.8,0,54767,55365,41420
1,40,1,0,1,6.8,0,44421,45725,41719
0,49,0,0,0,9.0,0,52540,52388,51201
1,26,0,0,1,7.0,1,59142,58840,44267
0,51,0,0,0,7.0,0,58894,59168,42151
0,62,0,1,0,8.0,0,42457,41449,44188
0,37,0,1,0,12.0,0,25486,25505,39604
0,47,0,0,1,10.0,0,34008,32419,40825
0,25,1,1,1,8.8,0,20427,20025,39358
0,63,0,1,0,12.0,0,35036,34681,52865
0,45,1,1,1,12.8,0,47926,47784,48250
1,43,0,0,0,8.0,0,56609,56932,41363
1,46,0,1,1,11.0,0,55735,54932,45962
0,39,1,0,0,10.8,0,34459,33681,34763
1,61,1,0,0,6.8,0,51592,52094,42936
0,40,0,0,1,8.0,0,33069,33823,38324
1,18,0,0,1,10.0,0,47574,48463,43842
1,53,0,1,0,13.0,0,49280,48785,39923
1,43,0,1,0,10.0,0,54796,54810,43878
1,30,1,0,1,9.8,0,35442,35674,36917
1,51,1,0,1,11.8,0,32286,32149,49044
0,57,1,0,1,10.8,0,28365,27741,38320
0,23,0,0,1,11.0,0,44673,44655,33266
1,18,1,0,1,10.8,0,38332,38792,30941
0,56,1,0,0,6.8,0,55362,55796,34845
0,35,0,1,0,8.0,0,58380,59481,39467
0,50,0,0,0,11.0,0,54677,54901,41522
1,59,1,1,0,11.8,0,37641,38813,46232
0,22,0,1,1,10.0,1,28648,29528,42743
1,42,1,1,0,10.8,0,30913,30602,39619
1,23,0,1,1,12.0,0,42679,43181,46343
0,63,0,1,1,9.0,0,59037,59244,40457
0,48,0,0,0,10.0,0,40355,39865,47030
0,41,0,1,0,10.0,0,52395,53413,41369
1,53,0,0,0,13.0,0,57845,60143,46484
1,41,0,1,0,11.0,0,20271,20232,45215
0,43,0,0,0,7.0,0,51810,52025,41383
1,56,0,0,1,7.0,0,21216,21398,47404
0,28,0,1,0,7.0,0,55418,54878,36887
1,37,0,0,1,10.0,0,37548,35567,36268
0,43,1,0,0,10.8,0,46052,45001,39450
0,62,0,0,0,9.0,0,48581,48334,41318
0,42,0,0,1,12.0,0,23677,26508,40888
1,31,1,0,1,7.8,0,50134,49600,43437
1,44,1,0,1,11.8,0,20262,20315,46323
1,47,0,0,1,12.0,0,32109,31078,45206
0,29,0,0,1,8.0,1,47790,47983,38266
1,55,0,1,0,7.0,0,57615,57355,44752
1,40,0,0,1,7.0,0,59398,60796,46498
0,45,0,0,0,10.0,0,29886,30194,44460
1,31,0,0,1,13.0,0,21367,21383,43533
1,46,1,1,1,9.8,0,30694,29920,54820
1,32,0,1,1,11.0,1,32176,33113,43088
0,33,0,0,0,12.0,0,54532,55623,40461
0,46,0,0,1,13.0,0,28193,27241,42379
1,49,1,1,1,10.8,0,55430,54425,39138
1,31,0,1,1,13.0,0,24401,25311,43946
1,53,1,0,1,12.8,0,32731,31735,53916
0,48,0,0,0,11.0,0,58011,58603,36888
0,41,0,1,0,9.0,0,56980,55690,44040
1,35,0,0,1,8.0,0,58279,56214,41439
0,40,0,0,0,8.0,0,40329,39667,34867
1,47,0,1,1,13.0,0,29989,30900,38838
0,39,1,0,1,7.8,1,41107,41330,37691
0,42,1,0,0,12.8,0,47597,47201,37709
0,47,0,0,0,12.0,0,26636,26556,40071
0,57,0,0,0,10.0,0,31959,31196,47727
0,29,0,1,1,9.0,0,39793,40180,35675
1,56,1,0,0,12.8,0,32516,31472,47051
1,30,1,0,1,6.8,0,32498,31376,40353
1,22,0,1,1,13.0,0,55938,54129,42070
1,34,0,0,0,9.0,0,45779,46714,35895
0,34,1,0,1,9.8,0,31432,31192,38525
1,41,0,0,1,12.0,0,21693,22480,48859
1,49,0,1,1,9.0,0,22888,23864,46128
0,49,1,1,0,6.8,0,28101,27860,34349
1,51,1,0,0,11.8,0,26180,24680,45917
1,50,1,0,1,8.8,0,38570,38831,38010
1,38,0,1,1,7.0,0,33067,32519,41807
1,31,0,0,1,10.0,0,56405,55564,41998
0,28,0,0,0,13.0,0,46124,44085,46784
0,20,0,1,1,10.0,0,27195,28729,48136
0,23,1,0,1,12.8,0,38631,39871,38023
1,59,0,0,1,11.0,0,36178,35772,48509
0,28,0,0,1,13.0,0,58151,58497,41857
1,49,0,0,1,8.0,0,20741,21005,43683
0,38,1,0,1,10.8,0,44370,44290,41655
0,41,0,0,1,12.0,0,47143,46820,37965
0,31,0,0,1,11.0,0,39675,40166,47352
0,23,1,0,1,11.8,0,22392,23267,41556
1,23,0,0,1,8.0,0,31390,30226,45353
0,46,0,1,0,12.0,0,52563,53927,41643
1,44,1,0,0,11.8,0,27900,27028,42014
1,20,0,0,1,10.0,1,36628,36358,40259
1,40,1,0,1,7.8,0,31291,30215,47910
0,49,0,0,0,7.0,0,34342,35438,42050
0,23,1,1,0,11.8,0,46803,48301,44056
0,41,0,0,1,7.0,0,20690,19973,40903
0,54,1,0,0,12.8,0,42177,42524,44543
0,48,0,0,0,10.0,0,56749,58887,44031
0,49,1,0,0,8.8,0,59269,60471,41532
0,56,0,0,0,12.0,0,27640,27009,31801
0,42,0,0,1,12.0,0,46376,45882,41242
0,41,0,0,1,13.0,0,38486,38815,46730
0,26,1,1,1,9.8,0,55750,57204,42760
0,49,1,1,0,8.8,0,46026,45572,42554
1,20,0,1,1,8.0,1,25131,25147,44900
1,25,0,1,1,11.0,0,48812,49571,38250
1,46,0,0,1,10.0,0,48580,48852,45508
0,23,0,0,0,11.0,1,44322,44582,37020
0,34,0,1,1,13.0,0,48989,49341,47177
0,39,1,1,1,7.8,0,39009,39758,42121
1,23,0,0,1,9.0,0,54975,56358,47706
0,27,0,1,1,13.0,0,29106,29927,41268
0,49,0,1,0,7.0,0,22770,23045,39736
0,58,1,0,0,9.8,0,48907,47946,45151
1,21,0,0,1,7.0,1,20208,18753,44967
1,35,0,0,1,7.0,0,51889,50218,38066
0,37,0,0,1,9.0,0,31696,31459,41570
0,41,1,0,0,8.8,0,54872,55238,36577
1,24,1,0,1,11.8,0,22516,23480,41063
0,19,0,0,0,12.0,1,43881,42985,43731
1,51,0,0,0,13.0,0,36382,37698,47636
0,44,0,0,0,12.0,0,29334,29091,39259
0,62,0,1,0,7.0,0,27497,26516,35925
1,53,0,0,1,11.0,0,40658,40049,47460
1,38,0,0,0,8.0,0,28972,29185,43627
1,38,1,0,0,10.8,0,56749,58266,41302
0,59,0,0,0,7.0,0,51679,50473,43106
1,64,0,1,0,13.0,0,40849,42146,47585
1,39,0,1,1,8.0,0,39498,39249,46385
1,34,0,0,0,12.0,0,27111,27302,43482
0,21,0,0,0,7.0,1,23878,22580,37947
1,33,0,1,1,8.0,0,50707,51287,38277
1,37,0,0,0,10.0,0,59229,58539,38921
0,57,1,0,0,6.8,0,48753,49996,39818
0,37,0,0,0,7.0,0,46455,45861,39412
0,54,0,1,1,13.0,0,29429,32352,43750
0,25,0,0,1,7.0,0,49818,48795,32575
1,23,0,0,1,12.0,1,46742,48236,37892
1,54,1,1,1,9.8,0,26931,27119,43067
1,50,0,1,1,10.0,0,55340,54120,48709
0,44,1,1,1,12.8,0,26526,28005,48892
0,50,0,0,0,7.0,0,37348,38335,47217
0,35,0,1,0,8.0,0,42964,45463,38615
0,30,0,0,1,10.0,0,33201,33761,36199
0,28,0,0,1,13.0,0,47731,50601,39389
0,36,0,1,1,9.0,1,37699,39418,38898
1,40,0,0,1,12.0,0,36050,36251,48171
1,36,0,1,0,9.0,0,52339,51622,43080
1,40,0,0,0,13.0,0,39625,39309,47117
0,28,0,1,1,7.0,0,47075,46194,38780
1,40,1,1,0,6.8,0,23971,26001,42807
0,47,0,1,0,11.0,0,39273,40103,42817
1,38,0,1,0,12.0,0,59761,60547,39586
1,34,1,0,1,9.8,0,30403,31137,50997
1,57,0,0,0,7.0,0,47854,47652,42719
1,29,0,1,0,7.0,0,46022,45137,38795
0,44,1,1,1,9.8,0,40630,40021,38682
1,33,1,1,0,10.8,1,40407,40936,46786
1,22,0,0,1,12.0,0,48466,47836,43709
1,61,0,0,0,9.0,0,56774,55302,45891
0,38,0,0,0,8.0,1,57778,56477,43286
0,64,1,0,0,9.8,0,51565,51709,40118
1,47,0,1,1,13.0,0,20022,21553,45700
1,49,0,0,0,7.0,0,41908,41897,45893
1,29,1,0,1,7.8,0,39657,38622,51244
0,28,0,0,1,11.0,0,47253,46681,36448
0,54,0,0,0,9.0,0,55909,56770,40766
0,23,1,0,1,6.8,0,21493,22725,33074
1,53,0,0,0,11.0,0,34833,35654,45221
1,37,0,0,0,10.0,0,38629,37884,45384
0,40,0,1,1,9.0,0,21047,21269,36912
1,61,0,0,1,11.0,0,24878,24943,48237
0,36,0,1,1,11.0,0,24206,23955,40046
0,23,0,0,1,10.0,0,42979,43340,39405
0,23,0,0,1,11.0,0,40924,41492,35024
1,30,0,1,0,11.0,0,23706,23328,37507
1,29,0,0,1,13.0,0,37767,38542,46438
0,29,0,0,0,9.0,0,33111,32264,37335
1,55,0,0,0,9.0,0,20767,21638,44121
0,27,0,1,0,10.0,0,34451,32479,46814
0,22,0,1,1,12.0,1,58432,58025,49556
0,19,0,0,1,13.0,0,25960,27209,45266
1,30,0,0,1,10.0,0,40358,39097,48312
1,36,0,1,1,11.0,1,27249,28570,44059
0,54,1,0,0,12.8,0,32816,32613,44613
1,45,0,1,0,13.0,0,54385,54418,47748
1,44,1,1,0,8.8,1,52634,52030,40464
1,22,0,0,1,11.0,0,39371,38571,39505
1,35,0,0,0,13.0,0,43218,43446,46135
0,54,0,0,0,12.0,0,47755,46070,45168
0,37,0,0,1,9.0,0,52026,50164,45258
0,29,0,0,1,7.0,0,59002,58992,31972
0,64,0,0,1,9.0,0,47529,48223,47355
0,46,0,0,1,8.0,0,28706,28786,42020
1,34,0,0,1,9.0,0,57899,55932,42955
0,46,1,0,0,8.8,0,35637,34970,42075
0,26,1,0,1,8.8,0,53250,52648,37579
0,55,0,1,1,8.0,0,31766,31946,43640
1,33,0,0,0,8.0,0,47978,48217,38636
0,18,0,0,1,13.0,0,23560,23828,43602
0,58,0,0,0,13.0,0,25378,25176,37143
0,20,1,0,1,8.8,0,31153,28969,37446
1,21,1,0,1,8.8,1,59548,60293,43115
0,19,0,0,1,11.0,0,21524,20698,47801
1,50,1,1,0,6.8,0,30061,29888,39134
0,28,1,0,0,9.8,1,41945,41443,43748
1,62,0,1,0,12.0,0,20149,18598,50497
0,54,0,0,0,8.0,0,45991,46081,36798
1,55,1,1,0,6.8,0,28419,28383,46275
1,30,0,0,1,8.0,1,43173,42909,39281
1,22,0,1,1,13.0,0,26644,27568,43329
1,23,0,0,1,9.0,0,48055,47459,32885
1,57,0,0,1,11.0,0,28891,29085,44846
0,40,1,0,0,10.8,0,49530,49214,40237
1,27,0,0,1,11.0,0,25132,26297,44962
0,30,0,0,1,10.0,1,34276,33202,50253
0,42,0,1,1,8.0,0,35560,34175,46739
1,34,0,1,1,7.0,0,36285,36599,37750
0,45,0,0,1,13.0,0,40224,40567,47013
1,47,0,1,1,9.0,0,52448,53054,42725
1,56,0,0,0,9.0,0,51016,52338,41828
0,40,1,1,1,6.8,1,20553,19568,31209
0,59,0,0,0,7.0,0,59929,61654,39973
0,64,1,0,0,11.8,0,54643,54902,40627
0,64,0,0,0,10.0,0,55120,56135,47703
1,42,0,0,1,10.0,0,56309,57575,46703
1,23,0,0,1,8.0,0,52201,51346,43317
0,18,0,0,0,10.0,0,45008,45718,42414
0,18,0,0,1,11.0,0,43882,43572,38921
0,51,1,0,0,7.8,0,54214,55706,31741
0,61,0,0,0,11.0,0,37282,37591,42509
1,29,1,0,1,12.8,1,23992,23421,44683
0,55,0,0,0,9.0,0,36638,35786,39276
0,27,0,0,0,7.0,1,47865,49212,37349
0,64,0,1,0,10.0,0,40899,41243,37563
0,36,1,0,0,9.8,0,50234,52608,33641
0,46,0,0,1,9.0,0,44387,43307,41203
0,30,1,0,0,9.8,0,38647,39126,48481
0,35,0,0,1,10.0,0,22885,22600,48001
0,53,1,0,1,7.8,0,28396,31037,47299
1,52,0,0,1,8.0,0,53382,53457,45019
0,32,0,0,1,13.0,0,52971,52269,40789
0,59,1,0,1,9.8,0,35998,36887,41159
1,34,0,1,0,9.0,1,43186,43183,45111
0,47,0,0,1,10.0,0,30894,31253,39848
1,40,0,1,0,7.0,0,39102,40011,38782
1,21,0,0,1,10.0,1,57704,56818,37796
1,32,0,1,1,11.0,0,24471,24104,42514
0,55,0,1,0,7.0,0,39497,41753,38987
0,25,0,0,1,9.0,0,25251,24793,29751
1,33,0,1,1,12.0,0,45642,43969,41838
0,61,0,1,0,10.0,0,45468,45112,37741
1,27,0,1,1,8.0,0,39767,39067,41697
0,53,0,0,0,11.0,0,31492,30467,44925
0,62,0,0,0,10.0,0,27161,26891,45041
1,22,0,1,1,7.0,0,31030,31240,39682
1,48,0,0,1,8.0,0,29446,28942,49587
0,32,0,1,1,11.0,1,42607,43445,38045
0,19,0,0,1,10.0,1,42135,40132,42054
0,64,0,0,0,7.0,0,34966,34283,35164
